"Year","Basin","ReleaseSite","RKM","ArrDate","CountOut","TransportCount","CountBack","estSAR","Salt0","Salt1","Salt2","Salt3","Salt4","Species","Rtype","Run","RTPath","Transported"
2001,"Salmon","SQAW2C","522.303.564",154,18,0,0,0,0,0,0,0,0,"Steelhead","Hatchery","Su","MCN-BON","Unknown"
2001,"Salmon","SQUAWP","522.303.564.001",180,2,0,0,0,0,0,0,0,0,"Steelhead","Hatchery","Su","MCN-BON","Unknown"
2001,"Tucannon","TUCR","522.100.066",153,106,1,1,0.94,0,1,0,0,0,"Steelhead","Hatchery","Su","MCN-BON","Unknown"
2000,"Clearwater","AMERR","522.224.120.101",151,7,0,0,0,0,0,0,0,0,"Steelhead","Hatchery","Su","MCN-BON","Unknown"
2000,"Clearwater","CLEARC","522.224.120.004",128,107,0,2,1.87,0,0,2,0,0,"Steelhead","Hatchery","Su","MCN-BON","Unknown"
2000,"Clearwater","CLWRSF","522.224.120.031",127,123,0,5,4.07,0,1,4,0,0,"Steelhead","Hatchery","Su","MCN-BON","Unknown"
2000,"Clearwater","CROOKP","522.224.120.094.015",147,22,0,0,0,0,0,0,0,0,"Steelhead","Hatchery","Su","MCN-BON","Unknown"
2000,"Clearwater","DWORMS","522.224.065",145,226,0,4,1.77,0,1,3,0,0,"Steelhead","Hatchery","Su","MCN-BON","Unknown"
2000,"Imnaha","IMNAHR","522.308.007",140,5,0,0,0,0,0,0,0,0,"Steelhead","Hatchery","Su","MCN-BON","Unknown"
2000,"Imnaha","IMNTRP","522.308.007",148,275,0,5,1.82,0,4,1,0,0,"Steelhead","Hatchery","Su","MCN-BON","Unknown"
2000,"Snake","LGRBYP","522.173",119,72,0,2,2.78,0,0,2,0,0,"Steelhead","Hatchery","Su","MCN-BON","Unknown"
2000,"Snake","LGSBYP","522.113",117,46,0,0,0,0,0,0,0,0,"Steelhead","Hatchery","Su","MCN-BON","Unknown"
2000,"Snake","LMNBYP","522.067",110,54,0,1,1.85,0,0,1,0,0,"Steelhead","Hatchery","Su","MCN-BON","Unknown"
2000,"Salmon","LSALR","522.303.140.033",141,20,0,0,0,0,0,0,0,0,"Steelhead","Hatchery","Su","MCN-BON","Unknown"
2000,"Imnaha","LSHEEF","522.308.032.005.008",150,28,0,0,0,0,0,0,0,0,"Steelhead","Hatchery","Su","MCN-BON","Unknown"
2000,"Clearwater","NEWSOC","522.224.120.084",158,19,0,0,0,0,0,0,0,0,"Steelhead","Hatchery","Su","MCN-BON","Unknown"
2000,"Clearwater","REDP","522.224.120.101.027",145,12,0,0,0,0,0,0,0,0,"Steelhead","Hatchery","Su","MCN-BON","Unknown"
2000,"Salmon","SQUAWP","522.303.564.001",154,46,0,0,0,0,0,0,0,0,"Steelhead","Hatchery","Su","MCN-BON","Unknown"
2000,"Tucannon","TUCR","522.100.003",134,87,0,3,3.45,0,2,1,0,0,"Steelhead","Hatchery","Su","MCN-BON","Unknown"
2017,"Columbia","CHELAR","810.001",123,565,0,2,0.35,1,1,0,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2017,"Columbia","CHJO","868",144,369,0,2,0.54,2,0,0,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2017,"Wenatchee","DRYP","754.026",124,645,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2017,"Entiat","ENTH","778.011",135,1121,0,11,0.98,11,0,0,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2017,"Okanogan","OMAKP","858.052",150,438,0,1,0.23,0,1,0,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2017,"Columbia","PRDH","639",172,2840,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2017,"Columbia","RINH","567",175,386,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2017,"Yakima","ROZTAL","539.206",173,345,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2017,"Yakima","YAKIM1","539.029",167,680,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2016,"Methow","CARP","843.058",133,505,0,11,2.18,1,1,9,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2016,"Columbia","CHELAR","810",123,1110,0,15,1.35,1,1,13,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2016,"Columbia","CHJO","868",134,591,0,8,1.35,1,1,6,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2016,"Wenatchee","DRYP","754.026",127,2381,0,22,0.92,16,0,6,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2016,"Entiat","ENTH","778.011",128,2356,0,55,2.33,27,1,27,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2016,"Okanogan","OMAKP","858.052",136,359,0,9,2.51,8,0,1,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2016,"Columbia","PRDH","639",178,4129,0,5,0.12,0,0,5,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2016,"Columbia","RINH","567",185,163,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2016,"Columbia","WELH","830",165,158,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2016,"Yakima","YAKIM1","539.029",144,2365,0,4,0.17,0,0,4,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2015,"Methow","CARP","843.058",157,295,0,3,1.02,0,0,3,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2015,"Columbia","CHELAR","810",135,323,0,4,1.24,0,0,0,4,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2015,"Columbia","CHJO","868",152,171,0,3,1.75,1,1,1,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2015,"Columbia","COLR6","532",160,6,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2015,"Wenatchee","DRYP","754.026",135,835,0,12,1.44,5,1,2,4,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2015,"Entiat","ENTH","778.011",141,321,0,2,0.62,1,0,0,1,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2015,"Okanogan","OMAKP","858.052",186,35,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2015,"Columbia","PRDH","639",182,2720,0,2,0.07,0,0,0,2,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2015,"Yakima","ROZTAL","539.206",155,1,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2015,"Columbia","WELH","830",183,63,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2015,"Yakima","YAKIM1","539.076",159,201,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2014,"Methow","CARP","843.058",137,553,0,2,0.36,2,0,0,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2014,"Columbia","CHELAR","810",130,982,0,12,1.22,0,1,5,6,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2014,"Columbia","COLR6","532",164,38,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2014,"Wenatchee","DRYP","754.026",134,2181,0,16,0.73,4,4,3,5,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2014,"Entiat","ENTH","778.011",143,615,0,5,0.81,0,0,1,4,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2014,"Yakima","NATCHR","539.187.005",167,378,0,5,1.32,0,0,1,4,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2014,"Columbia","PRDH","639",182,6456,1,31,0.48,0,2,18,11,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2014,"Columbia","RI2BYP","730",182,2,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2014,"Yakima","ROZTAL","539.206",176,85,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2014,"Columbia","WELH","830",179,271,0,1,0.37,0,1,0,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2014,"Wenatchee","WENA3T","754.081",146,1,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2014,"Yakima","YAKIM1","539.076",163,168,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2013,"Columbia","CHELAR","810",128,416,0,9,2.16,1,0,5,2,1,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2013,"Wenatchee","DRYP","754.026",134,490,0,14,2.86,12,0,0,2,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2013,"Entiat","ENTH","778.011",147,843,0,34,4.03,5,3,14,11,1,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2013,"Yakima","NATCHR","539.187.005",166,1066,0,18,1.69,0,0,8,8,2,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2013,"Columbia","PRDH","639",182,4926,0,124,2.52,0,16,74,31,3,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2013,"Yakima","ROZTAL","539.206",171,740,0,9,1.22,0,0,6,1,2,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2013,"Okanogan","SIMILR","858.119",147,509,0,25,4.91,2,7,7,8,1,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2013,"Columbia","WELH","830",190,179,0,4,2.23,0,0,3,1,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2013,"Yakima","YAKIM1","539.076",142,3950,0,41,1.04,1,7,21,9,3,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2012,"Columbia","CHELAR","810.010",131,518,0,16,3.09,1,1,5,9,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2012,"Columbia","COLR6","536",136,10,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2012,"Entiat","ENTH","778.011",143,1024,0,26,2.54,2,0,9,14,1,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2012,"Yakima","NATCHR","539.187.005",182,427,0,11,2.58,0,0,1,7,3,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2012,"Columbia","PRDH","639",186,3034,0,62,2.04,0,2,19,39,2,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2012,"Columbia","WELH","830",180,156,0,1,0.64,0,0,0,1,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2012,"Yakima","YAKIM1","539.076",136,4335,0,51,1.18,15,6,11,16,3,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2011,"Methow","CARP","843.058",132,466,0,11,2.36,8,1,0,1,1,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2011,"Columbia","CHELAR","810.010",131,428,0,15,3.5,6,0,4,5,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2011,"Columbia","COLR6","540",153,22,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2011,"Wenatchee","DRYP","754.026",133,3439,0,55,1.6,42,1,4,8,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2011,"Entiat","ENTH","778.011",138,772,0,13,1.68,10,0,2,1,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2011,"Yakima","NATCHR","539.187.005",167,2568,0,73,2.84,0,2,19,44,8,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2011,"Columbia","PRDH","639",183,262,0,16,6.11,0,2,5,7,2,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2011,"Okanogan","SIMILR","858.119",144,317,0,2,0.63,1,0,1,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2011,"Columbia","TURO","765",137,349,0,20,5.73,13,1,5,1,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2011,"Columbia","WELH","830",163,402,0,6,1.49,0,1,3,2,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2011,"Yakima","YAKIM1","539.076",138,2803,0,17,0.61,4,3,6,4,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2010,"Methow","CARP","843.058",143,687,0,20,2.91,7,4,1,6,2,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2010,"Columbia","CHELAR","810.000",145,1516,0,72,4.75,18,10,18,24,2,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2010,"Wenatchee","DRYP","754.026",138,709,0,26,3.67,15,4,3,4,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2010,"Entiat","ENTIAR","778.001",246,1,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2010,"Methow","METHR","843",150,1842,0,92,4.99,38,12,27,15,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2010,"Yakima","NATCHR","539.187.006",180,1126,0,19,1.69,0,0,3,14,2,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2010,"Okanogan","OKANR","858.090",151,1125,0,53,4.71,9,21,12,11,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2010,"Columbia","PRDH","639",179,391,0,5,1.28,0,0,1,4,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2010,"Yakima","SSDTAL","539.167",184,106,0,1,0.94,0,0,1,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2010,"Yakima","SSIDEC","539.167.000",183,95,0,2,2.11,0,0,0,2,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2010,"Columbia","WELH","830",169,371,0,3,0.81,2,0,0,1,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2010,"Columbia","WELTAL","830",148,2531,0,95,3.75,31,11,28,25,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2010,"Yakima","YAKIM1","539.076",139,2174,0,41,1.89,8,14,11,8,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2009,"Columbia","CHELAR","810.001",143,2481,0,51,2.06,6,5,13,26,1,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2009,"Columbia","COLR6","533",170,2,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2009,"Yakima","NATCHR","539.187.006",209,132,1,2,1.52,0,1,0,0,1,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2009,"Columbia","PRDH","639",181,450,0,1,0.22,0,0,1,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2009,"Columbia","WELH","830",185,244,1,1,0.41,0,1,0,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2009,"Yakima","YAKIM1","539.076",128,2599,0,33,1.27,16,6,5,6,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2008,"Yakima","NATCHR","539.187.006",184,262,0,4,1.53,0,3,0,1,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2008,"Columbia","PRDH","639",184,340,0,6,1.76,0,1,5,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2008,"Columbia","WELH","830",183,602,4,4,0.66,0,0,0,4,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2008,"Yakima","YAKIM1","539.076",157,3184,1,67,2.1,7,8,23,25,4,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2008,"Yakima","YAKIM2","539.197",176,266,0,3,1.13,0,0,3,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2007,"Yakima","NATCHR","539.187.010",161,843,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2007,"Columbia","PRDH","639",181,445,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2007,"Columbia","WELH","830",192,304,0,2,0.66,0,0,0,2,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2007,"Yakima","YAKIM1","539.076",157,1676,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2006,"Yakima","NATCHR","539.187.010",167,874,0,9,1.03,0,2,6,1,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2006,"Columbia","PRDH","639",177,594,1,5,0.84,0,0,2,3,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2006,"Columbia","RISTAL","730",138,1,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2006,"Columbia","WELTAL","830",176,311,2,5,1.61,0,1,2,1,1,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2006,"Yakima","YAKIM1","539.031",146,726,0,5,0.69,0,1,1,3,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2005,"Yakima","NATCHR","539.187.010",142,42,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2005,"Columbia","PRDH","639",171,974,3,0,0,0,0,0,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2005,"Columbia","PRDTAL","639",136,2636,0,13,0.49,2,2,4,5,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2005,"Columbia","RISTAL","730",140,9036,2,37,0.41,5,6,12,13,1,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2005,"Columbia","RRETAL","763",122,46,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2005,"Columbia","WANTAL","669",NA,1,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2005,"Columbia","WELH","830",176,343,4,0,0,0,0,0,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2005,"Columbia","WELTAL","830",157,1,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2005,"Yakima","YAKIM1","539.031",141,472,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2004,"Columbia","COLR7","729",139,93,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2004,"Columbia","PRDH","639",176,1450,11,0,0,0,0,0,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2004,"Columbia","PRDTAL","639",140,5830,0,52,0.89,0,1,14,34,3,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2004,"Columbia","RIS","730",126,2,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2004,"Columbia","RISTAL","730",147,11424,9,59,0.52,2,4,15,32,6,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2004,"Columbia","RRETAL","763",148,6026,3,29,0.48,1,1,8,17,2,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2004,"Columbia","WANBYP","669",164,16,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2004,"Columbia","WANGWL","669",164,67,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2004,"Columbia","WANTAL","669",141,5096,0,42,0.82,3,2,11,23,3,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2004,"Columbia","WELH","830",186,651,18,0,0,0,0,0,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2004,"Columbia","WELTAL","830",150,5480,4,15,0.27,1,1,6,6,1,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2004,"Yakima","YAKIM1","539.075",154,187,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2003,"Columbia","COLR6","640",184,12856,108,25,0.19,0,1,8,15,1,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2003,"Columbia","COLR7","729",191,14811,204,49,0.33,0,3,21,22,3,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2003,"Columbia","I-90B","677",144,48,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2003,"Columbia","PRDH","639",178,1277,9,3,0.23,0,0,0,3,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2003,"Columbia","PRDTAL","639",142,6065,0,71,1.17,7,5,25,29,5,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2003,"Columbia","RIS","730",151,8108,24,142,1.75,14,9,45,73,1,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2003,"Columbia","RISTAL","730",148,6176,4,66,1.07,12,3,27,23,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2003,"Columbia","RRE","763",152,7655,18,118,1.54,3,12,45,52,6,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2003,"Columbia","WAN","669",159,288,0,1,0.35,0,0,0,0,1,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2003,"Columbia","WANTAL","669",143,5643,0,62,1.1,6,6,21,23,6,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2003,"Columbia","WELH","830",193,1457,16,2,0.14,0,1,1,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2003,"Yakima","YAKIM1","539.075",150,355,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2002,"Columbia","COLR","637",188,16050,201,157,0.98,1,8,64,53,31,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2002,"Columbia","PRDH","639",180,663,0,6,0.9,0,0,3,1,2,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2002,"Yakima","PROSRD","539.076",151,264,0,2,0.76,0,1,1,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2002,"Columbia","RINH","567",182,737,1,1,0.14,0,0,0,0,1,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2002,"Columbia","RIS","730",140,6235,2,9,0.14,0,0,3,6,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2002,"Columbia","RRE","763",140,5533,13,9,0.16,1,0,2,4,2,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2002,"Columbia","RRETAL","763",149,305,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2002,"Columbia","WELH","830",195,873,17,2,0.23,0,0,1,1,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2002,"Yakima","YAKIMR","539.133",152,80,0,2,2.5,0,0,1,1,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2001,"Yakima","CHANDL","539.076",152,833,5,1,0.12,0,0,0,1,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2001,"Columbia","COLR","675",148,61182,1261,418,0.68,18,37,108,192,59,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2001,"Columbia","PRDH","639",181,1283,28,3,0.23,0,0,0,3,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2001,"Columbia","RINH","567",185,1331,22,5,0.38,0,1,0,2,2,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2001,"Columbia","RIS","730",150,16170,381,261,1.61,5,17,63,141,35,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2001,"Columbia","RRE","763",151,15299,366,230,1.5,3,11,67,118,31,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2001,"Columbia","WELH","830",214,343,13,2,0.58,0,0,0,0,2,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2001,"Yakima","YAKIMR","539.133",146,194,4,0,0,0,0,0,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2000,"Yakima","CHANDL","539.076",163,732,3,2,0.27,0,0,1,1,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2000,"Okanogan","OKANR","858.014",137,117,0,2,1.71,0,0,0,2,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2000,"Columbia","PRDH","639",185,1159,28,15,1.29,0,0,5,6,4,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2000,"Columbia","RI2BYP","730",133,304,0,15,4.93,0,1,7,7,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2000,"Columbia","RINH","567",181,1103,20,0,0,0,0,0,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2000,"Columbia","RIS","730",149,2401,5,98,4.08,0,3,29,58,8,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2000,"Columbia","RRE","763",151,2605,14,117,4.49,0,7,32,69,9,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2000,"Columbia","WELH","830",204,606,25,2,0.33,0,0,0,1,1,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2000,"Yakima","YAKIMR","539",149,79,0,0,0,0,0,0,0,0,"Chinook","Hatchery","SuFa","MCN-BON","Unknown"
2018,"Wenatchee","CHIWAR","754.077.011",142,473,0,0,0,0,0,0,0,0,"Steelhead","Hatchery","Su","MCN-BON","Unknown"
2018,"Methow","METHR","843.015",131,144,0,0,0,0,0,0,0,0,"Steelhead","Hatchery","Su","MCN-BON","Unknown"
2018,"Wenatchee","NASONC","754.089.007",133,1,0,0,0,0,0,0,0,0,"Steelhead","Hatchery","Su","MCN-BON","Unknown"
2018,"Okanogan","OMAKC","858.052.010",133,176,0,0,0,0,0,0,0,0,"Steelhead","Hatchery","Su","MCN-BON","Unknown"
2018,"Columbia","RINH","567",111,302,0,0,0,0,0,0,0,0,"Steelhead","Hatchery","Su","MCN-BON","Unknown"
2018,"Okanogan","SALMOC","858.041.018",134,152,0,0,0,0,0,0,0,0,"Steelhead","Hatchery","Su","MCN-BON","Unknown"
2018,"Okanogan","SIMILR","858.119.003",137,144,0,0,0,0,0,0,0,0,"Steelhead","Hatchery","Su","MCN-BON","Unknown"
2018,"Methow","TWISPR","843.066.021",131,168,0,0,0,0,0,0,0,0,"Steelhead","Hatchery","Su","MCN-BON","Unknown"
2018,"Wenatchee","WENATR","754.077",127,8,0,0,0,0,0,0,0,0,"Steelhead","Hatchery","Su","MCN-BON","Unknown"
2018,"Methow","WINT","843.081",129,182,0,0,0,0,0,0,0,0,"Steelhead","Hatchery","Su","MCN-BON","Unknown"
2017,"Wenatchee","CHIWAR","754.077.011",141,48,0,0,0,0,0,0,0,0,"Steelhead","Hatchery","Su","MCN-BON","Unknown"
2017,"Methow","METH","843.085",141,219,0,1,0.46,0,1,0,0,0,"Steelhead","Hatchery","Su","MCN-BON","Unknown"
2017,"Wenatchee","NASONC","754.089.007",144,85,0,0,0,0,0,0,0,0,"Steelhead","Hatchery","Su","MCN-BON","Unknown"
2017,"Okanogan","OMAKC","858.052.010",141,134,0,0,0,0,0,0,0,0,"Steelhead","Hatchery","Su","MCN-BON","Unknown"
2017,"Columbia","RINH","567",116,849,0,4,0.47,0,4,0,0,0,"Steelhead","Hatchery","Su","MCN-BON","Unknown"
2017,"Okanogan","SALMOC","858.041.013",140,113,0,0,0,0,0,0,0,0,"Steelhead","Hatchery","Su","MCN-BON","Unknown"
2017,"Okanogan","SIMILP","858.119.008",137,73,0,0,0,0,0,0,0,0,"Steelhead","Hatchery","Su","MCN-BON","Unknown"
2017,"Methow","TWISPR","843.066.021",139,97,0,0,0,0,0,0,0,0,"Steelhead","Hatchery","Su","MCN-BON","Unknown"
2017,"Wenatchee","WENATR","754.077",142,177,0,0,0,0,0,0,0,0,"Steelhead","Hatchery","Su","MCN-BON","Unknown"
